order_id,score_no_guarantee,score_with_guarantee,nodes_no_guarantee,nodes_with_guarantee,nodes_diff_abs,nodes_diff_factor,r1_no_guarantee,r1_with_guarantee,r1_diff_abs,r1_diff_factor,r2_no_guarantee,r2_with_guarantee,r2_diff_abs,r2_diff_factor,r4_no_guarantee,r4_with_guarantee,r4_diff_abs,r4_diff_factor,dedupe_no_guarantee,dedupe_with_guarantee,dedupe_diff_abs,dedupe_diff_factor,symbreak_no_guarantee,symbreak_with_guarantee,symbreak_diff_abs,symbreak_diff_factor
1540,260,220,5310,8492,3182,0.6253,4448,7247,2799,0.6138,0,0,0,N/A,148,208,60,0.7115,12811,0,12811,N/A,15935,34633,18698,0.4601
1541,268,268,3736,231949,228213,0.0161,2837,187664,184827,0.0151,0,0,0,N/A,175,12315,12140,0.0142,13122,0,13122,N/A,11758,1053161,1041403,0.0112
1542,260,260,12264,689136,676872,0.0178,10960,651999,641039,0.0168,0,0,0,N/A,369,16139,15770,0.0229,19111,0,19111,N/A,5333,264943,259610,0.0201
1543,220,220,229,357,128,0.6415,196,318,122,0.6164,0,0,0,N/A,6,5,1,1.2,578,0,578,N/A,286,343,57,0.8338
1544,220,220,202,359,157,0.5627,179,329,150,0.5441,0,0,0,N/A,2,4,2,0.5,266,0,266,N/A,174,283,109,0.6148
1545,266,263,7123,575255,568132,0.0124,5957,494817,488860,0.012,0,0,0,N/A,223,26266,26043,0.0085,15170,0,15170,N/A,15295,1628018,1612723,0.0094
1546,260,220,5621,97795,92174,0.0575,4860,87030,82170,0.0558,0,0,0,N/A,188,3115,2927,0.0604,9950,0,9950,N/A,9980,268471,258491,0.0372
1547,300,266,1309,35534,34225,0.0368,953,31643,30690,0.0301,0,0,0,N/A,118,1711,1593,0.069,6412,0,6412,N/A,2362,64808,62446,0.0364
1548,200,200,178,283,105,0.629,156,253,97,0.6166,0,0,0,N/A,0,0,0,N/A,241,0,241,N/A,172,308,136,0.5584
1549,260,260,4919,13642,8723,0.3606,3860,12734,8874,0.3031,0,0,0,N/A,260,328,68,0.7927,19867,0,19867,N/A,11588,11852,264,0.9777
1550,220,220,155,301,146,0.515,129,263,134,0.4905,0,0,0,N/A,1,1,0,1.0,277,0,277,N/A,134,265,131,0.5057
1551,220,220,217,360,143,0.6028,191,327,136,0.5841,0,0,0,N/A,1,1,0,1.0,266,0,266,N/A,161,284,123,0.5669
1552,310,300,2273,14723,12450,0.1544,1930,13452,11522,0.1435,0,0,0,N/A,66,461,395,0.1432,6655,0,6655,N/A,2164,19927,17763,0.1086
1553,260,260,8344,636563,628219,0.0131,7543,601687,594144,0.0125,0,0,0,N/A,269,14451,14182,0.0186,10450,0,10450,N/A,3731,274582,270851,0.0136
1554,260,260,2798,138291,135493,0.0202,2111,106176,104065,0.0199,0,0,0,N/A,89,5362,5273,0.0166,14638,0,14638,N/A,12813,1248293,1235480,0.0103
1555,220,220,204,327,123,0.6239,174,295,121,0.5898,0,0,0,N/A,1,1,0,1.0,334,0,334,N/A,265,476,211,0.5567
1556,280,260,7704,147252,139548,0.0523,6450,135849,129399,0.0475,0,0,0,N/A,176,3733,3557,0.0471,31084,0,31084,N/A,12472,230471,217999,0.0541
1557,220,220,203,343,140,0.5918,176,307,131,0.5733,0,0,0,N/A,1,3,2,0.3333,248,0,248,N/A,161,269,108,0.5985
1558,220,220,213,334,121,0.6377,181,297,116,0.6094,0,0,0,N/A,1,1,0,1.0,245,0,245,N/A,168,292,124,0.5753
1559,200,200,625,819,194,0.7631,516,695,179,0.7424,0,0,0,N/A,10,1,9,10.0,1155,0,1155,N/A,582,903,321,0.6445
1560,255,220,9106,10838,1732,0.8402,8145,10109,1964,0.8057,0,0,0,N/A,199,185,14,1.0757,17504,0,17504,N/A,8841,11016,2175,0.8026
1561,280,280,2595,117294,114699,0.0221,2159,109719,107560,0.0197,0,0,0,N/A,111,2307,2196,0.0481,8747,0,8747,N/A,3022,136545,133523,0.0221
1562,200,200,182,310,128,0.5871,161,284,123,0.5669,0,0,0,N/A,0,0,0,N/A,244,0,244,N/A,169,285,116,0.593
1563,246,246,620,6107,5487,0.1015,464,5458,4994,0.085,0,0,0,N/A,28,123,95,0.2276,2412,0,2412,N/A,517,9425,8908,0.0549
1564,280,280,898,26986,26088,0.0333,742,25159,24417,0.0295,0,0,0,N/A,32,689,657,0.0464,2546,0,2546,N/A,581,22056,21475,0.0263
1565,220,220,224,347,123,0.6455,158,245,87,0.6449,0,0,0,N/A,3,4,1,0.75,507,0,507,N/A,434,948,514,0.4578
1566,220,220,570,1182,612,0.4822,505,1094,589,0.4616,0,0,0,N/A,10,16,6,0.625,936,0,936,N/A,481,1117,636,0.4306
1567,255,255,6095,349599,343504,0.0174,5192,306372,301180,0.0169,0,0,0,N/A,160,11432,11272,0.014,12817,0,12817,N/A,13936,1295135,1281199,0.0108
1568,268,268,4405,225210,220805,0.0196,3611,205036,201425,0.0176,0,0,0,N/A,204,8533,8329,0.0239,10826,0,10826,N/A,4828,265813,260985,0.0182
1569,215,213,2241,33439,31198,0.067,1835,29597,27762,0.062,0,0,0,N/A,62,865,803,0.0717,5302,0,5302,N/A,6030,94573,88543,0.0638
1570,260,260,7927,1055808,1047881,0.0075,6636,954984,948348,0.0069,0,0,0,N/A,295,34005,33710,0.0087,19838,0,19838,N/A,13107,1855097,1841990,0.0071
1571,220,220,189,377,188,0.5013,167,350,183,0.4771,0,0,0,N/A,1,2,1,0.5,355,0,355,N/A,161,328,167,0.4909
1572,220,220,191,330,139,0.5788,162,292,130,0.5548,0,0,0,N/A,2,4,2,0.5,273,0,273,N/A,158,292,134,0.5411
1573,220,220,821,1395,574,0.5885,538,949,411,0.5669,0,0,0,N/A,4,3,1,1.3333,1363,0,1363,N/A,1079,1704,625,0.6332
1574,220,220,647,3645,2998,0.1775,512,3385,2873,0.1513,0,0,0,N/A,10,44,34,0.2273,2042,0,2042,N/A,709,3126,2417,0.2268
1575,263,255,4576,599459,594883,0.0076,3448,541929,538481,0.0064,0,0,0,N/A,368,23422,23054,0.0157,21209,0,21209,N/A,10219,1073057,1062838,0.0095
1576,220,220,218,383,165,0.5692,195,355,160,0.5493,0,0,0,N/A,1,1,0,1.0,289,0,289,N/A,135,259,124,0.5212
1577,266,266,4793,296797,292004,0.0161,4079,265892,261813,0.0153,0,0,0,N/A,195,11416,11221,0.0171,8397,0,8397,N/A,5770,470798,465028,0.0123
1578,280,266,1811,18960,17149,0.0955,1573,17769,16196,0.0885,0,0,0,N/A,56,341,285,0.1642,4001,0,4001,N/A,1392,14763,13371,0.0943
1579,266,266,2116,57623,55507,0.0367,1828,53409,51581,0.0342,0,0,0,N/A,82,1741,1659,0.0471,3720,0,3720,N/A,1375,39872,38497,0.0345
1580,263,263,1303,40047,38744,0.0325,1038,35742,34704,0.029,0,0,0,N/A,66,1356,1290,0.0487,3562,0,3562,N/A,1814,76332,74518,0.0238
1581,260,255,5451,103812,98361,0.0525,4916,97317,92401,0.0505,0,0,0,N/A,183,2549,2366,0.0718,6772,0,6772,N/A,2809,78345,75536,0.0359
1582,300,280,3992,275388,271396,0.0145,3334,255941,252607,0.013,0,0,0,N/A,167,5898,5731,0.0283,11276,0,11276,N/A,4032,298431,294399,0.0135
1583,268,266,586,10226,9640,0.0573,453,9203,8750,0.0492,0,0,0,N/A,23,274,251,0.0839,1897,0,1897,N/A,845,13539,12694,0.0624
1584,270,270,5139,382480,377341,0.0134,4292,353395,349103,0.0121,0,0,0,N/A,259,12982,12723,0.02,13835,0,13835,N/A,5478,346956,341478,0.0158
1585,220,220,247,433,186,0.5704,196,351,155,0.5584,0,0,0,N/A,1,1,0,1.0,305,0,305,N/A,144,263,119,0.5475
1586,260,260,695,11533,10838,0.0603,524,10218,9694,0.0513,0,0,0,N/A,34,346,312,0.0983,2622,0,2622,N/A,1387,29723,28336,0.0467
1587,220,220,241,419,178,0.5752,213,385,172,0.5532,0,0,0,N/A,1,1,0,1.0,304,0,304,N/A,148,274,126,0.5401
1588,220,220,217,412,195,0.5267,193,375,182,0.5147,0,0,0,N/A,2,6,4,0.3333,283,0,283,N/A,115,203,88,0.5665
1589,300,268,951,10828,9877,0.0878,767,9825,9058,0.0781,0,0,0,N/A,49,265,216,0.1849,2689,0,2689,N/A,978,11612,10634,0.0842
1590,270,270,344,2051,1707,0.1677,244,1470,1226,0.166,0,0,0,N/A,13,82,69,0.1585,1411,0,1411,N/A,1036,15220,14184,0.0681
1591,220,220,199,366,167,0.5437,171,334,163,0.512,0,0,0,N/A,2,2,0,1.0,342,0,342,N/A,186,328,142,0.5671
1592,220,220,187,303,116,0.6172,163,273,110,0.5971,0,0,0,N/A,1,1,0,1.0,224,0,224,N/A,198,306,108,0.6471
1593,300,266,1470,27623,26153,0.0532,1262,26126,24864,0.0483,0,0,0,N/A,48,534,486,0.0899,3693,0,3693,N/A,1316,11952,10636,0.1101
1594,310,300,610,2657,2047,0.2296,440,2220,1780,0.1982,0,0,0,N/A,12,30,18,0.4,2183,0,2183,N/A,575,3256,2681,0.1766
1595,280,280,5278,160667,155389,0.0329,3988,145337,141349,0.0274,0,0,0,N/A,167,2341,2174,0.0713,32000,0,32000,N/A,16676,473800,457124,0.0352
1596,260,260,3533,167161,163628,0.0211,2901,148420,145519,0.0195,0,0,0,N/A,140,5325,5185,0.0263,10865,0,10865,N/A,7443,502007,494564,0.0148
1597,220,220,999,2385,1386,0.4189,750,1885,1135,0.3979,0,0,0,N/A,14,55,41,0.2545,3225,0,3225,N/A,2571,8562,5991,0.3003
1598,220,220,201,366,165,0.5492,184,346,162,0.5318,0,0,0,N/A,2,5,3,0.4,288,0,288,N/A,156,279,123,0.5591
1599,220,220,2742,21214,18472,0.1293,2195,17674,15479,0.1242,0,0,0,N/A,82,724,642,0.1133,7202,0,7202,N/A,7754,112122,104368,0.0692
